video_id,title,thumbnail,description,upload_date,uploader,channel_id,duration,view_count,like_count,average_rating,categories,subtitles,automated_captions
WRBfFuto6tU,Guess whose sword it is and what its name is🤣 #anime #onepiece #swords #whitebeard #shorts,https://i.ytimg.com/vi/WRBfFuto6tU/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYQiBYKGUwDw==&rs=AOn4CLC9l5Q9DSFTLGBlRefe4vimSVLVzw,"THX FOR LOVING MY VIDS❤️
SUBSCRIBE:https://www.youtube.com/channel/UC4RpXiVLaZuRVG5ZCgSabvw

If you want the same product in my video, click the link below⬇️
ALSO,HERE ARE SOME GOOD ANIME PRODUCTS RECOMMENDED FOR YOU

1️⃣Unofficial Lego Anime Swords:
https://bit.ly/3weXoTW

2️⃣NARUTO PERIPHERAL PRODUCTS:
https://www.goodstuff-tiktok.com/collections/naruto?ref=3A7rwq63

3️⃣ONE PIECE PERIPHERAL PRODUCTS:
https://www.goodstuff-tiktok.com/collections/onepiece?ref=3A7rwq63

4️⃣DEMON SLAYER PERIPHERAL PRODUCTS:
https://www.goodstuff-tiktok.com/collections/demon-slayer?ref=3A7rwq63

5️⃣ANIME SNEAKERS
https://www.goodstuff-tiktok.com/collections/snkrs?ref=3A7rwq63

6️⃣3D holographic projection fan
https://www.goodstuff-tiktok.com/collections/3d-fan?ref=3A7rwq63

7️⃣FOLLOW MY OTHER SOCIAL ACCOUNTS
TIKTOK:https://www.tiktok.com/@animefanaticcc?is_from_webapp=1&sender_device=pc

FACEBOOK:https://www.facebook.com/profile.php?id=100081596676327

MY OTHER POPULAR SHORT VIDEOS
① ZENITSU NICHIRIN SWORD BUILDING BLOCKS:
https://youtu.be/0El3sJQ0c-A

②SHINOBU NICHIRIN SWORD BUILDING BLOCKS:
https://youtube.com/shorts/zO21lhXpQcw

③ RENGOKU NICHIRIN SWORD BUILDING BLOCKS：
https://youtube.com/shorts/7yGTCsvBnTA

#anime #naruto #onepiece #demonslayer #swords #buildingblocks",20221216,Animefanaticcc,UC4RpXiVLaZuRVG5ZCgSabvw,58,4734632,,,Entertainment,,https://www.youtube.com/api/timedtext?v=WRBfFuto6tU&caps=asr&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261275&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=3D966F73374D85E1981020335832BBCA6A4729B5.C2359A055F54149BA943E6DEE1B946AF5E08D06F&key=yt8&kind=asr&lang=ja&tlang=en&fmt=json3
Y6AfWqZbc9U,I ESCAPED JAIL 😱 - #shorts,https://i.ytimg.com/vi/Y6AfWqZbc9U/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYMCBOKH8wDw==&rs=AOn4CLCD1BvprwsNwhNDpNxE0XblYb3v1Q,"🔥 FOLLOW ME 🔥
Instagram: https://www.instagram.com/topperguild/?hl=en
TikTok: https://www.tiktok.com/@topperguild?lang=en
Discord: https://discord.gg/8BpCNrBggk",20230301,Topper Guild,UCPuEAY09CtdTzFNWuqVZgDw,56,6275482,371940,,Entertainment,,https://www.youtube.com/api/timedtext?v=Y6AfWqZbc9U&caps=asr&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261276&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=A3D1EA7BA4F3C4D805BC43A4772D42AA47F77CDF.C7397450F42E6F719826B0C7925C28A37208ACF2&key=yt8&kind=asr&lang=en&fmt=json3
3l7vfX3CHx8,Tourniquets save lives,https://i.ytimg.com/vi/3l7vfX3CHx8/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYUSBWKGUwDw==&rs=AOn4CLDUEKc-k_i7zrrosyWPwY8AvtOqjQ,"@tqdnipro  - TQ manufacturer
¤ PT shop: https://polenartactical.com/shop/
¤ Support our channel: http://www.patreon.com/polenartactical
¤ IG shenanigans: http://instagram.com/PolenarTactical
¤ Elon MVP: https://twitter.com/PolenarTactical

Big thanks to Sellier&Bellot for supporting our broke asses with good ammo :)
FB: https://www.facebook.com/SellierBellotAmmunition
IG: https://www.instagram.com/sellier_bellot_official/",20230104,Polenar Tactical,UC-24483CtyVfhJ-XxRfPr8Q,23,8437515,255392,,Education,,https://www.youtube.com/api/timedtext?v=3l7vfX3CHx8&caps=asr&xoadf=4&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261277&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoadf&signature=747B9042F5C8376D2A93FECCAF586AE97CF13177.5CCD2DBA77BD336561B2BCB73CBA2805DED28207&key=yt8&kind=asr&lang=en&fmt=json3
otIXfT8CDFo,How to make a custom Lego Katniss Everdeen #lego #viral #trending #stopmotion #hungergames,https://i.ytimg.com/vi/otIXfT8CDFo/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4AbQIgAKAD4oCDAgAEAEYciA9KEYwDw==&rs=AOn4CLCINhLXl7Fg-Ugr0jqI-gjVdmFwYg,,20230308,The Brick Boy,UC6Hrb1az_VYzb778yZt5rTQ,10,457,36,,Entertainment,,
DMG9DJ5pykw,What movie should I do next? 🍿,https://i.ytimg.com/vi/DMG9DJ5pykw/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBgKFYwDw==&rs=AOn4CLDn3OkvGMbJFSVKnPRtd-HULuVcmg,,20230301,Justin Flom,UCb9A6uotqUiuVCvVp4GMqOg,58,5495413,250554,,Entertainment,,https://www.youtube.com/api/timedtext?v=DMG9DJ5pykw&caps=asr&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261280&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=1F156F00E76380591A9A8FE15EA07270DADC9CAB.D01C827B9212F2D6D8E8E6DEAD1E34DE1B898A32&key=yt8&kind=asr&lang=en&fmt=json3
flCO8fCdFVc,Minecraft Magic Helmet Does This.. #Shorts,https://i.ytimg.com/vi/flCO8fCdFVc/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYSCBlKEYwDw==&rs=AOn4CLCmYRLlksUaMeGkbJnfn3TeiJWKUQ,"sub pls : http://bit.ly/TxtGm8
Twitch : http://www.twitch.tv/dantdm
Follow Me : 🐦 http://www.twitter.com/DanTDM 📷 http://www.instagram.com/DanTDM
this minecraft mod is good and funny and #shorts

Edited by: DanTDM",20210329,DanTDM,UCS5Oz6CHmeoF7vSad0qqXfw,48,3520982,183628,,Gaming,,https://www.youtube.com/api/timedtext?v=flCO8fCdFVc&caps=asr&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261281&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=15AA1CD77EDED83886EE516DC2C49536287D2C03.D59773B23493B608D6E1D7F4C56E73143C0D4EE9&key=yt8&kind=asr&lang=en&fmt=json3
K7cm-8FR_6k,Why Japanese calligraphy ink is so expensive. #calligraphy #ink #Japan,https://i.ytimg.com/vi/K7cm-8FR_6k/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYfyBZKC8wDw==&rs=AOn4CLC9NJFgAot02fFni9HZgrShL5Kfvg,"------------------------------------------------------

Insider is great journalism about what passionate people actually want to know. That’s everything from news to food, celebrity to science, politics to sports and all the rest. It’s smart. It’s fearless. It’s fun. We push the boundaries of digital storytelling. Our mission is to inform and inspire.

Visit our homepage for the top stories of the day: https://www.insider.com
Insider Art on Facebook: https://www.facebook.com/insiderculture
Insider Art on Instagram: https://www.instagram.com/insiderlife
Insider Art on Twitter: https://twitter.com/ArtInsider
Insider Art on Snapchat: https://www.snapchat.com/discover/Art_Insider/0056073235
Insider Art on TikTok: https://www.tiktok.com/@insider

Why Japanese calligraphy ink is so expensive. #calligraphy #ink #Japan",20230224,Insider Art,UCp1AdynFojb-WMTFG6KTcsg,60,9730063,679880,,Howto & Style,,https://www.youtube.com/api/timedtext?v=K7cm-8FR_6k&caps=asr&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261283&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=146B8C9AD5F61A977CB7425D8497BBFD56509C73.4FD115348B3FE55975D895C988482A116C48264F&key=yt8&kind=asr&lang=en&fmt=json3
Ix-U4Ld4oj0,almost superman,https://i.ytimg.com/vi/Ix-U4Ld4oj0/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYYSBlKEcwDw==&rs=AOn4CLDnJe1inF0IjGCSiLXj9s0RIUt05Q,"FOLLOW ME HERE ▼

➧ Twitter: https://twitter.com/DARUSSIANBADGER
➧ Twitch: https://www.twitch.tv/therussianbadger
➧ Discord: https://discord.gg/badger

➧10% off gamer supps with code BADGER: https://gamersupps.gg/badger
➧WHY GAMER SUPPS?: https://www.youtube.com/watch?v=hKIGSu1WkQw

#shorts",20230201,TheRussianBadger,UCWzLmNWhgeh3h1j-M-Isy0g,48,37527600,2659584,,Gaming,,https://www.youtube.com/api/timedtext?v=Ix-U4Ld4oj0&caps=asr&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261284&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=169E5799FADE81BC3F22FA833EDB786203423D50.6ED282E291B870587474B7D36A67001D7E1D4690&key=yt8&kind=asr&lang=en&fmt=json3
gx86Zdh-AE4,The Perfect Crime!,https://i.ytimg.com/vi/gx86Zdh-AE4/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4AbYIgALADIoCDAgAEAEYZSBUKEQwDw==&rs=AOn4CLDUXslxvwBP7fWMBqKvceSJ1ovcMA,"How to steal pizza without anyone knowing. This pizza trick is really sneaky!
More amazing lifehacks here: https://youtu.be/omS1tI7u-CM
#shorts #food #lifehacks",20230206,DaveHax,UC0rDDvHM7u_7aWgAojSXl1Q,21,2662443,97056,,Howto & Style,,https://www.youtube.com/api/timedtext?v=gx86Zdh-AE4&caps=asr&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261285&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=C807E881A3ADB17794F701A3D4D6B8B1E263DD.12B2188261C6C7914A9225058134E9E73D3AC63A&key=yt8&kind=asr&lang=en&fmt=json3
bRJr3fVXGnU,He makes carvings of dogs who passed away for their owners 👏,https://i.ytimg.com/vi/bRJr3fVXGnU/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYciBTKDwwDw==&rs=AOn4CLDAZ4u7LdNAyKEYVqyY14n5kxv6WQ,,20230303,Dylan Anderson,UCpuT8AlP9P9EgW_pZ0_xInQ,16,3787050,219171,,Sports,,https://www.youtube.com/api/timedtext?v=bRJr3fVXGnU&caps=asr&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261287&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=9E5AF6227689315BB4BF6E0F7987B3358472C1E7.6AF02A57856451807CA2F3BBF02C4C4FB985C5CE&key=yt8&kind=asr&lang=en&fmt=json3
0afsfuRFGqY,Crazy Child Experiment!,https://i.ytimg.com/vi/0afsfuRFGqY/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBRKEswDw==&rs=AOn4CLDqdBzsvUPE2k5FDSuW_zvd1BlYKg,,20230222,just the nobodys podcast,UCugDYsaRpXOir1k7Izo6a9g,59,2495392,132125,,Entertainment,,https://www.youtube.com/api/timedtext?v=0afsfuRFGqY&caps=asr&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261288&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=9846B34A5D358A60A1EB32D7BD67977041A7506A.0F309DA18CCEB20B45B90EC4D94C12C5DC0E7B82&key=yt8&kind=asr&lang=en&fmt=json3
J48NJMFnTho,Paralyzed diving coach tries diving again,https://i.ytimg.com/vi/J48NJMFnTho/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBdKEwwDw==&rs=AOn4CLBrzuVnyV3MF171wz7W-Ej-2P93Og,"🎥(Democrat and Chronicle - Shawn Dowd)
#heartwarming #wholesome #inspiration
______________________________

Follow my socials for extra content:
https://linktr.ee/gdaydk",20230216,David King,UCKFaMBPEhRgCE7EZisyRc-Q,54,9279965,497268,,Entertainment,,https://www.youtube.com/api/timedtext?v=J48NJMFnTho&caps=asr&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261289&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=A332E3244C3E18A99075A58159EF7F943A609885.AAE6B36FFA2B9B086770336AE3D3AC526FF177C8&key=yt8&kind=asr&lang=en&fmt=json3
4IXxZv3ZN_4,"THAT'S MY DANCE! Merrick, @LawByMike @ShaneNagy ##Shorts",https://i.ytimg.com/vi/4IXxZv3ZN_4/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4AZQDgALQBYoCDAgAEAEYZSBUKFowDw==&rs=AOn4CLBVrAnnahC-UrVBx3-LWLpCxTiVPw,,20220315,Merrick Hanna,UC39he8ro-KtBHkq0NXOFyQw,22,36633972,1360266,,Entertainment,,https://www.youtube.com/api/timedtext?v=4IXxZv3ZN_4&caps=asr&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261290&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=980668D30318DAAEF698B26DC97A444979F09C94.CC6872F90CFE73DC760048353FEE4CD0655FDF53&key=yt8&kind=asr&lang=en&fmt=json3
hg_zLqeC44Y,"$0.18 Sugarcane Juice in Mumbai, India 🇮🇳",https://i.ytimg.com/vi/hg_zLqeC44Y/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBcKEwwDw==&rs=AOn4CLAJdkiS0triZ2Wy19sqeVOGGup54g,"Sugarcane is one of my most favourite drinks in India. I will drink sugarcane as often as I will lassi, and that's almost every day while travelling in India.

The sticks of sugarcane are put through the grinder several times to squeeze every last drop out of them. The fresh juice is then filtered and served in a glass. Yum yum!

Full video: https://youtu.be/oJiDmRf2UP4

#India #Mumbai #Travel #SoloTravel #TravelAdvice #BudgetTravel #StreetFood #IndianFood #IndianCuisine #Foodie",20230225,Dale Philip,UCKygRpISlqs5TufcT3JtRng,60,16203422,872214,,Travel & Events,,
qx-vxHRFYlA,When you find your friend's secret stash in Minecraft,https://i.ytimg.com/vi/qx-vxHRFYlA/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYPiBlKCowDw==&rs=AOn4CLDeFGJpPcRmdcCPA6bBr47OUVbTvw,"#shorts 
You can't trust anyone in Minecraft lol

Join my discord server: https://discord.gg/nYAdBdtsCh

Contact info (business inquiries only please):
gregrenko.management@gmail.com

Follow my socials:
Instagram: https://www.instagram.com/greg_renko/
Twitter: https://twitter.com/RenkoGreg
tiktok: https://www.tiktok.com/@gregrenko
Twitch: https://www.twitch.tv/gregrenko",20230219,Greg Renko,UCB_CCSAGP_YCuR36_w2bG1w,41,7614987,412319,,Entertainment,,https://www.youtube.com/api/timedtext?v=qx-vxHRFYlA&caps=asr&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261292&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=3E15109950BD5D0EDC539C0498E017FBC9462C3A.6894455213F318D823E6B7C9801763F635570183&key=yt8&kind=asr&lang=en&fmt=json3
1LsmV1-Ytug,Different Countries When They Die 😂,https://i.ytimg.com/vi/1LsmV1-Ytug/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBYKE0wDw==&rs=AOn4CLCzFB3YZ5uQzcSdRku6jur3bHXVUg,"Follow me on IG for your daily dose of Ian! 🙌🏼 IG: https://www.instagram.com/ianboggz/

Hey Ian Nation! What do you think is gonna happen next? 👀 Subscribe for more!

#Shorts​

Subscribe and you’ll get a virtual hug ♡

WHO AM I? 😄
Hey friends, I'm Ian Boggs!!
I'm a creative, actor, model & writer. My goal is to being more creativity and joy into the world, one video, picture or movie at a time! ^_^",20230222,Ian Boggs,UC9yadlAEiyOUNa3y4dnuYFg,27,10378933,748518,,Entertainment,,
uUuTDxO4vqc,The Sad Story of Deadpool's Dog (DogPool) #Shorts,https://i.ytimg.com/vi/uUuTDxO4vqc/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYciBcKEQwDw==&rs=AOn4CLDB6_KBJRMjBnZfjkSWWptovlVwmQ,"El triste origen de cómo Wade Wilson de Tierra-103173 se convirtio en Deadpool, DogPool.

#Dogpool #Deadpool #Marvel #Comics #Shorts",20230206,Flikey,UCGnZPnvIlHbfuh2ZJxgvWjQ,54,3378090,264908,,Entertainment,,https://www.youtube.com/api/timedtext?v=uUuTDxO4vqc&caps=asr&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261295&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=B6CD275DDB53DE3615278716B2621A8F9CA3ADA8.24CDF420F3B6C141307197727976B89FC89EADCF&key=yt8&kind=asr&lang=en&fmt=json3
WGiCdSczEf4,好家伙，这到底是放了多少间谍进去？ #王牌间谍 #电影 #shorts,https://i.ytimg.com/vi/WGiCdSczEf4/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYciBOKDcwDw==&rs=AOn4CLBlUFzMyp5YIOmjwgE-db2ksGXkgA,,20230223,卓越电影,UCwJHI-W_dZIrZNKrgqkJgsA,34,7454675,249293,,Film & Animation,,https://www.youtube.com/api/timedtext?v=WGiCdSczEf4&caps=asr&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261296&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=B9894ABC642DA496123FF6FDB55754B0E377B967.D28FAD9DEF47E4E34E75401B6474242F5DF87E3F&key=yt8&kind=asr&lang=it&tlang=en&fmt=json3
dFwZwC8bQXA,I POPPED MY CRYSTAL WATER ORB! 😭🌊*satisfying nano tape bubble ASMR* 💧rip fidget,https://i.ytimg.com/vi/dFwZwC8bQXA/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBXKFIwDw==&rs=AOn4CLB6wkU-kKsG6Q4zmvou0B8auX4n8w,"I POPPED MY CRYSTAL WATER ORB! 😭🌊*satisfying nano tape bubble ASMR* 💧rip fidget

In this fidget shorts, I test the viral tiktok hack which is a fidget hack that teaches you how to make a satisfying clear orb that pops when squished and make satisfying ASMR. I was challenged to fill the nano tape bubble figet toy with water. This could be a new type of diy fidget and I created a diy stress ball fidget. Now I am dated to pop my nano ball fidget bubble, so my fidget is now broken. Comment if you would like to know how to make this diy nano tape bubble hack squishy.

#fidget #shorts #fidgettoys #satisfying #asmr #popit #fidgets #fidgettoy #short  #squishy  #nanotape 

fidget toys & slime shop: https://chillinwithrachel.com",20230213,Chillin' with Rachel 💛,UCsUGQ3eJjYOv00609MFs1wQ,25,12333640,870664,,Entertainment,,https://www.youtube.com/api/timedtext?v=dFwZwC8bQXA&caps=asr&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261297&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=98520460D9A19A7CA2AA5C45B014A187D18DC9ED.78A05074AAED5A9292EAA95F7F3AFD93C103AC05&key=yt8&kind=asr&lang=en&fmt=json3
IQja1pqECAM,Activating a HUGE GOLD Posca Marker! Satisfying!,https://i.ytimg.com/vi/IQja1pqECAM/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBlKGUwDw==&rs=AOn4CLB7maJnWRkkNB-J_u2nPjYLMwL58A,"She thiccccc.

Don't forget to like, comment and subscribe + hit the notification bell 
and join the artsy crew!
Make sure you check out my drawings on my channel!

Posca Markers Set of 8 - https://amzn.to/3nO2q60

Posca Markers Set of 29 Markers - https://amzn.to/3nL4ewE

Pastel Posca Markers - https://amzn.to/3ImJh4Y

Posca Outliners -  https://amzn.to/3yMmDjd

Sketchbook - https://amzn.to/3NIwWJ7

Tripod - https://amzn.to/3NMnN2u

Carrying case for Posca Markers - https://amzn.to/3yMSbWf

Lighting - https://amzn.to/3nEY1Tb

Phone Grip Tripod Mount - https://amzn.to/3ArrYh3

Microphone - https://amzn.to/3yp2hLi

Clear Spray Sealer - https://amzn.to/3aj6NmJ


Disclaimer - As an Amazon Associate I earn from qualifying purchases. You are not charged more or less by clicking or purchasing from any of the links. It does help support me and my channel.",20220817,Adri Artsy,UCeBU7afxBwXSm14bF0Iae_g,27,6531374,,,Howto & Style,,https://www.youtube.com/api/timedtext?v=IQja1pqECAM&caps=asr&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261298&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=A6AC79494347C538B7EC45FE6C62DD642F381EFF.29F948E4D66F12C4E3F73824DC922C97B3ACDDCE&key=yt8&kind=asr&lang=en&fmt=json3
NEcI1li7yb0,When Indian Auntie Gives Money in Front of Your Mom,https://i.ytimg.com/vi/NEcI1li7yb0/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBgKFIwDw==&rs=AOn4CLA0XtjKmFRexv9uuXRcHfOO7hYO8w,"Bunty - 'N-Word' (Official Music Video)
https://youtu.be/tDZXjJtmY3w

Song on Spotify: https://open.spotify.com/track/5rkdueSBM6vvwpYGvCuTir?si=6e2fd1aff48b4ccf

OYE Primz (Hindi Channel): https://www.youtube.com/oyeprimz


Instagram (oyeprimz): https://www.instagram.com/oyeprimz/
Facebook (oyeprimz): https://www.facebook.com/OyePrimz
Snapchat: @OyePrimz
Discord: https://discord.gg/5RY95rFmGe
TikTok: (oyeprimz): https://www.tiktok.com/@oyeprimz
Twitter: https://twitter.com/oyeprimz





All platforms: https://solo.to/primz
or search Bunty on Spotify and Apple Music



Business Inquiries:
primzbusiness@gmail.com






Other Videos:
Indian HEAT WAVES! *Full Parody* - Glass Animals
https://youtu.be/VtLL4R5OBiE

The Youngest vs. Oldest Child Treatment (Report Card)
https://youtu.be/hZdYrv7EsoU

When You Have An Exam BUT Got NO Sleep Last Night
https://youtu.be/zP_Vk1rdsx8

Indian Montero! (Lil Nas X - Remix Parody) - FULL VERSION
https://youtu.be/mXoep6kfU-w

Indian STAY! *FULL VERSION* - The Kid Laroi Parody
https://youtu.be/g-iSJvX_wGQ

Indian Love Nwantiti *FULL PARODY* - CKAY
https://youtu.be/31N_9ZBhjrk





✋Everything is licensed under Creative Commons: By Attribution 3.0
https://creativecommons.org/licenses/













Copyright Disclaimer:
Under Section 107 of the copyright act 1976, allowance is made for fair use for purposes such as criticism, comment, news reporting, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. 






When Indian Auntie Gives You Money in Front of Your Mom #shorts #indian",20230213,Primz,UCH09O7Xp8SnwIlijQcevshg,59,8572321,452346,,Comedy,,https://www.youtube.com/api/timedtext?v=NEcI1li7yb0&caps=asr&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261300&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=ABDCB463D3004448D59E5BA578AD4A8F9BB2A223.73F65EA59E5D8E46E754BCF883D82D9F1045BBC6&key=yt8&kind=asr&lang=en&fmt=json3
wxVld0TtiQw,The Smart doggy save the worker ❤️#cutedog #dog #shorts,https://i.ytimg.com/vi/wxVld0TtiQw/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYUSBVKGUwDw==&rs=AOn4CLD2oq_7OETLTNGlZur5zCj4aW-BUg,#dog #doglover #pets #petlover #cute #socute #funnydogs #cutedog #shorts,20230211,Little Golden,UCSGiYwWpkUUAgqfbFj9J46A,27,51219109,1338507,,Pets & Animals,,https://www.youtube.com/api/timedtext?v=wxVld0TtiQw&caps=asr&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261301&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=17E27B92CA688378543989AF3293C375B64244A1.9A08F71252DF8C65F5343DBC49C59F21C89DF01B&key=yt8&kind=asr&lang=en&fmt=json3
6JySciE7Jk0,LEGO Spider-Man: No Way Home Promo | Mysterio Unofficial Lego minifigure #Shorts,https://i.ytimg.com/vi/6JySciE7Jk0/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4AYwCgALgA4oCDAgAEAEYciBEKEQwDw==&rs=AOn4CLDINdSb6M6Kl70XZRq_KhzdfEaTaA,"LEGO Spider-Man Far From Home | Mysterio Unofficial Lego Minifigure #Shorts | Spider-Man: No Way Home Promo

#SpiderMan #SpiderManNoWayHome #Mysterio #Marvel",20210928,NEO25,UC2qNIr_GYMxtYJMfTtqxgaQ,58,6300924,339324,,Film & Animation,,
PXioZK6XRHk,3 gadgets any man will be delighted with,https://i.ytimg.com/vi/PXioZK6XRHk/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYciBWKDkwDw==&rs=AOn4CLB9Gv1nKHg_H6krLUFd1U7ShNtT6A,"Smartphone Shaver: https://geni.us/PhoneShaver
FinGears Magnetic Rings: https://geni.us/FinGears 
EDC Mag Beads Titanium Magnet Connector: https://geni.us/SteelKeychain

15 Coolest Gadgets for Men That Are Worth Seeing
https://youtu.be/UNiBzARLNj4

🔥 Follow Us In Social Media 👇
FACEBOOK: https://www.facebook.com/youfacttech
INSTAGRAM: https://www.instagram.com/youfacttech
TIKTOK: https://www.tiktok.com/@youfactech

As an Amazon Associate I earn from qualifying purchases. When you click on links to various merchants on this channel and make a purchase, this can result in this channel earning a commission. Affiliate programs and affiliations include, but are not limited to, the eBay Partner Network.",20230220,YouFact Tech,UCSWZxpzUTkriCZRe0Nl0UqA,32,7276483,285975,,Science & Technology,,https://www.youtube.com/api/timedtext?v=PXioZK6XRHk&caps=asr&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261304&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=399D56E16D001CE07EB74CEFF125CEE95D3C4C03.790F3CD01C1BC5B6BED5EA2A6C05E31BC8898ABD&key=yt8&kind=asr&lang=en&fmt=json3
